,0,1
-98,0.07067137809187285,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_neg_98
-50,1.76678445229682,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_neg_50
-25,2.65017667844523,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_neg_25
0,3.53356890459364,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_0
25,4.41696113074205,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_25
50,5.30035335689046,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_50
98,6.996466431095406,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/roof_b1/run_98
