,0,1
-98,0.0035498757543485915,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_neg_98
-50,0.08874689385871493,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_neg_50
-25,0.1331203407880724,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_neg_25
0,0.17749378771742988,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_0
25,0.22186723464678737,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_25
50,0.26624068157614483,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_50
98,0.3514376996805112,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/floor_b1/run_98
