,0,1
-98.0,0.26479219625105976,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_98
-75.0,3.3099024531382497,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_75
-50.0,6.6198049062765,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_50
-25.0,9.929707359414751,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_25
-10.0,11.9156488312977,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_10
-5.0,12.57762932192535,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_5
-2.5,12.908619567239176,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_2.5
-1.0,13.10721371442747,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_neg_1
0.0,13.239609812553,/Users/julietnwagwuume-ezeoke/Documents/cee256_local/_final_project_local/optimization/opt_models/light_0/run_0
